channel_type,row_index,이름,회원수,등록일,주소,조회수,결과,메모,이메일 주소,전화번호,홈페이지 주소,삭제일,본분교,학제,지역,설립구분,우편번호,학교명(영문),학교홈페이지,총장명,"학교대표
번호","학교대표
팩스번호",담당연락처,언론/과학문화 담당,대표전화
옥외광고-대학,57,광주가톨릭대학교,,2025. 12. 4.,전라남도 나주시 남평읍 중남길 12-25,,,,,,,,본교,대학교,전남,사립,58230,Gwangju Catholic University,www.gjc.ac.kr,김정용,061-337-2181,061-337-2185,,,
옥외광고-대학,58,광주여자대학교,,2025. 12. 4.,광주광역시 광산구 광주여대길 40,,,,,,,,본교,대학교,광주,사립,62396,Kwangju Women'S University,www.kwu.ac.kr,이선재,062-956-2500,062-953-2218,,,
옥외광고-대학,59,국민대학교,,2025. 12. 4.,서울특별시 성북구 정릉로 77,,,,,,,,본교,대학교,서울,사립,2707,Kookmin University,www.kookmin.ac.kr,정승렬,02-910-4114,02-910-4169,,,
옥외광고-대학,60,강서대학교,,2025. 12. 4.,서울특별시 강서구 까치산로24길 47,,,,,,,,본교,대학교,서울,사립,7661,GANGSEO UNIVERSITY,gangseo.ac.kr,김강,02-2600-2400,02-2698-8876,,,
옥외광고-대학,61,극동대학교,,2025. 12. 4.,충청북도 음성군 감곡면 대학길 76-32,,,,,,,,본교,대학교,충북,사립,27601,Far East University,www.kdu.ac.kr,류기일,043-879-3500,043-879-3519,,,
옥외광고-대학,62,나사렛대학교,,2025. 12. 4.,충청남도 천안시 서북구 월봉로 48,,,,,,,,본교,대학교,충남,사립,31172,Korea Nazarene University,www.kornu.ac.kr,KIM DAVID KYUNGSOO,041-570-7794,041-570-7725,,,
옥외광고-대학,63,단국대학교,,2025. 12. 4.,경기도 용인시 수지구 죽전로 152,,,,,,,,본교,대학교,경기,사립,16890,Dankook University,www.dankook.ac.kr,안순철,1899-3700,031-8021-7106,,,
옥외광고-대학,64,대구대학교,,2025. 12. 4.,경상북도 경산시 진량읍 대구대로 201,,,,,,,,본교,대학교,경북,사립,38453,Daegu University,www.daegu.ac.kr,박순진,053-850-5000,053-850-5009,,,
옥외광고-대학,65,대구예술대학교,,2025. 12. 4.,경상북도 칠곡군 가산면 다부거문1길 202,,,,,,,,본교,대학교,경북,사립,39851,Daegu Arts University,www.dgau.ac.kr,허용,054-970-5311,054-973-5319,,,
옥외광고-대학,66,대구가톨릭대학교,,2025. 12. 4.,경상북도 경산시 하양읍 하양로 13-13,,,,,,,,본교,대학교,경북,사립,38430,Daegu Catholic University,www.cu.ac.kr,성한기,053-850-3114,053-359-7000,,,
옥외광고-대학,67,세한대학교,,2025. 12. 4.,전라남도 영암군 삼호읍 녹색로 1113,,,,,,,,본교,대학교,전남,사립,58447,Sehan University,www.sehan.ac.kr,최 미 순,061-469-1114,061-462-2510,,,
옥외광고-대학,68,대신대학교,,2025. 12. 4.,경상북도 경산시 경청로222길 33,,,,,,,,본교,대학교,경북,사립,38649,Daeshin University,www.daeshin.ac.kr,최대해,053-810-0701,053-813-0006,,,
옥외광고-대학,69,대전가톨릭대학교,,2025. 12. 4.,세종특별자치시 전의면 가톨릭대학로 30,,,,,,,,본교,대학교,세종,사립,30006,Daejeoncatholicuniversity,www.dcatholic.ac.kr,이상규,044-861-7101,044-861-7106,,,
옥외광고-대학,70,대전대학교,,2025. 12. 4.,대전광역시 동구 대학로 62,,,,,,,,본교,대학교,대전,사립,34520,Daejeon University,www.dju.ac.kr,남상호,042-280-2114,042-283-8808,,,
옥외광고-대학,71,대진대학교,,2025. 12. 4.,경기도 포천시 호국로 1007,,,,,,,,본교,대학교,경기,사립,11159,Daejin University,www.daejin.ac.kr,장석환,031-539-1114,031-539-1115,,,
옥외광고-대학,72,서울기독대학교,,2025. 12. 4.,서울특별시 은평구 갈현로4길 26-2,,,,,,,,본교,대학교,서울,사립,3422,Seoul Christian University,www.scu.ac.kr,장계은(직무대행/교무연구처장),02-380-2500,02-380-2535,,,
옥외광고-대학,73,덕성여자대학교,,2025. 12. 4.,서울특별시 도봉구 삼양로144길 33,,,,,,,,본교,대학교,서울,사립,1369,Duksung Women'S University,www.duksung.ac.kr,김건희,02-901-8000,02-908-2251,,,
옥외광고-대학,74,동국대학교,,2025. 12. 4.,서울특별시 중구 필동로1길 30,,,,,,,,본교,대학교,서울,사립,4620,Dongguk University,www.dongguk.edu,윤재웅,02-2260-3114,02-2277-1274,,,
옥외광고-대학,75,동국대학교(WISE),,2025. 12. 4.,경상북도 경주시 동대로 123,,,,,,,,분교,대학교,경북,사립,38066,Dongguk University,wise.dongguk.ac.kr,류완하,054-770-2844,054-770-2846,,,
옥외광고-대학,76,동덕여자대학교,,2025. 12. 4.,서울특별시 성북구 화랑로13길 60,,,,,,,,본교,대학교,서울,사립,2748,Dongduk Women's University,www.dongduk.ac.kr,김명애,02-940-4000,02-940-4182,,,
옥외광고-대학,77,동서대학교,,2025. 12. 4.,부산광역시 사상구 주례로 47,,,,,,,,본교,대학교,부산,사립,47011,Dongseo University,www.dongseo.ac.kr,장제국,051-313-2001,051-313-1046,,,
옥외광고-대학,78,동신대학교,,2025. 12. 4.,전라남도 나주시 동신대길 67,,,,,,,,본교,대학교,전남,사립,58245,Dongshinuniversity,www.dsu.ac.kr,이주희,061-330-3114,061-330-2909,,,
옥외광고-대학,79,동아대학교,,2025. 12. 4.,부산광역시 사하구 낙동대로550번길 37,,,,,,,,본교,대학교,부산,사립,49315,Dong-A University,www.donga.ac.kr,이해우,051-200-6114,051-205-5788,,,
옥외광고-대학,80,동양대학교,,2025. 12. 4.,경상북도 영주시 풍기읍 동양대로 145,,,,,,,,본교,대학교,경북,사립,36040,Dongyang University,www.dyu.ac.kr,최성해,054-630-1114,054-636-8523,,,
옥외광고-대학,81,동의대학교,,2025. 12. 4.,부산광역시 부산진구 엄광로 176,,,,,,,,본교,대학교,부산,사립,47340,Dong-Eui University,www.deu.ac.kr,한수환,051-890-1114,051-890-1234,,,
옥외광고-대학,82,루터대학교,,2025. 12. 4.,경기도 용인시 기흥구 금화로82번길 20,,,,,,,,본교,대학교,경기,사립,17072,Luther University,www.ltu.ac.kr,김준현,031-679-2300,031-283-1505,,,
옥외광고-대학,83,명지대학교,,2025. 12. 4.,경기도 용인시 처인구 명지로 116,,,,,,,,본교,대학교,경기,사립,17058,Myongji University Natural Science Campus,www.mju.ac.kr,임연수,1577-0020,031-332-2459,,,
옥외광고-대학,84,명지대학교,,2025. 12. 4.,서울특별시 서대문구 거북골로 34,,,,,,,,제2캠퍼스,대학교,서울,사립,3674,Myongji University Social Science Campus,www.mju.ac.kr,임연수,1577-0020,02-300-1556,,,
옥외광고-대학,85,목원대학교,,2025. 12. 4.,대전광역시 서구 도안북로 88,,,,,,,,본교,대학교,대전,사립,35349,Mokwon University,www.mokwon.ac.kr,이희학,042-829-7114,042-825-5020,,,
옥외광고-대학,86,배재대학교,,2025. 12. 4.,대전광역시 서구 배재로 155-40,,,,,,,,본교,대학교,대전,사립,35345,Pai Chai University,www.pcu.ac.kr,김욱,042-520-5114,042-533-7354,,,
옥외광고-대학,87,부산가톨릭대학교,,2025. 12. 4.,부산광역시 금정구 오륜대로 57,,,,,,,,본교,대학교,부산,사립,46252,Catholic University Of Pusan,www.cup.ac.kr,홍경완,051-515-5811,051-514-1576,,,
옥외광고-대학,88,부산외국어대학교,,2025. 12. 4.,부산광역시 금정구 금샘로485번길 65,,,,,,,,본교,대학교,부산,사립,46234,Busan University Of Foreign Studies,www.bufs.ac.kr,장순흥,051-509-5000,051-509-5005,,,
옥외광고-대학,89,삼육대학교,,2025. 12. 4.,서울특별시 노원구 화랑로 815,,,,,,,,본교,대학교,서울,사립,1795,Sahmyook University,www.syu.ac.kr,제해종,02-3399-3636,02-979-5318,,,
옥외광고-대학,90,상명대학교,,2025. 12. 4.,서울특별시 종로구 홍지문2길 20,,,,,,,,본교,대학교,서울,사립,3016,Sangmyung University (Seoul),www.smu.ac.kr,홍성태,02-2287-5114,02-2287-0015,,,
옥외광고-대학,91,상지대학교,,2025. 12. 4.,강원특별자치도 원주시 상지대길 83,,,,,,,,본교,대학교,강원,사립,26339,Sangji University,www.sangji.ac.kr,성경륭,033-730-0114,033-745-2433,,,
옥외광고-대학,92,서강대학교,,2025. 12. 4.,서울특별시 마포구 백범로 35,,,,,,,,본교,대학교,서울,사립,4107,Sogang University,www.sogang.ac.kr,심종혁,02-705-8114,02-705-8112,,,
옥외광고-대학,93,서경대학교,,2025. 12. 4.,서울특별시 성북구 서경로 124,,,,,,,,본교,대학교,서울,사립,2713,Seokyeong University,www.skuniv.ac.kr,김범준,02-940-7114,02-919-0345,,,
옥외광고-대학,94,서울신학대학교,,2025. 12. 4.,경기도 부천시 소사구 호현로489번길 52,,,,,,,,본교,대학교,경기,사립,14754,Seoul Theological University,www.stu.ac.kr,황덕형,032-340-9114,032-349-9400,,,
옥외광고-대학,95,서울여자대학교,,2025. 12. 4.,서울특별시 노원구 화랑로 621,,,,,,,,본교,대학교,서울,사립,1797,Seoul Women's University,www.swu.ac.kr,이윤선,02-970-5114,02-3399-2843,,,
옥외광고-대학,96,서울장신대학교,,2025. 12. 4.,경기도 광주시 경안로 145,,,,,,,,본교,대학교,경기,사립,12749,Seoul Jangsin University,www.sjs.ac.kr,한홍신,031-799-9113,031-765-1232,,,
옥외광고-대학,97,서원대학교,,2025. 12. 4.,충청북도 청주시 서원구 무심서로 377-3,,,,,,,,본교,대학교,충북,사립,28674,Seowon University,www.seowon.ac.kr,손석민,043-299-8114,043-283-8822,,,
옥외광고-대학,98,선문대학교,,2025. 12. 4.,충청남도 아산시 탕정면 선문로221번길 70,,,,,,,,본교,대학교,충남,사립,31460,Sun Moon University,www.sunmoon.ac.kr,문성제,041-530-2114,041-541-7424,,,
옥외광고-대학,99,성결대학교,,2025. 12. 4.,경기도 안양시 만안구 성결대학로 53,,,,,,,,본교,대학교,경기,사립,14097,Sungkyul University,www.sungkyul.ac.kr,정희석,031-467-8114,031-449-0529,,,
옥외광고-대학,100,성공회대학교,,2025. 12. 4.,서울특별시 구로구 연동로 320,,,,,,,,본교,대학교,서울,사립,8359,Sungkonghoe University,www.skhu.ac.kr,김경문,02-2610-4114,02-2610-4248,,,
옥외광고-대학,101,성균관대학교,,2025. 12. 4.,서울특별시 종로구 성균관로 25-2,,,,,,,,본교,대학교,서울,사립,3063,Sungkyunkwan University,www.skku.edu,유지범,02-760-0114,02-760-1141,,,
옥외광고-대학,102,성신여자대학교,,2025. 12. 4.,서울특별시 성북구 보문로34다길 2,,,,,,,,본교,대학교,서울,사립,2844,Sungshin Women's University,www.sungshin.ac.kr,이성근,02-920-7114,02-920-2018,,,
옥외광고-대학,103,세명대학교,,2025. 12. 4.,충청북도 제천시 세명로 65,,,,,,,,본교,대학교,충북,사립,27136,Semyung University,www.semyung.ac.kr,권동현,043-645-1125,043-644-2111,,,
옥외광고-대학,104,세종대학교,,2025. 12. 4.,서울특별시 광진구 능동로 209,,,,,,,,본교,대학교,서울,사립,5006,Sejong University,www.sejong.ac.kr,엄종화,02-3408-3114,02-3408-3906,,,
옥외광고-대학,105,수원가톨릭대학교,,2025. 12. 4.,경기도 화성시 봉담읍 왕림1길 67,,,,,,,,본교,대학교,경기,사립,18332,Suwon Catholic University,www.suwoncatholic.ac.kr,박찬호,031-290-8800,031-290-8803,,,
옥외광고-대학,106,수원대학교,,2025. 12. 4.,경기도 화성시 봉담읍 와우안길 17,,,,,,,,본교,대학교,경기,사립,18323,The University Of Suwon,www.suwon.ac.kr,임경숙,031-220-2114,02-745-8545,,,
옥외광고-대학,107,숙명여자대학교,,2025. 12. 4.,서울특별시 용산구 청파로47길 90,,,,,,,,본교,대학교,서울,사립,4310,Sookmyung Women'S University,www.sookmyung.ac.kr/,문시연,02-710-9114,02-2077-7481,,,
옥외광고-대학,108,순천향대학교,,2025. 12. 4.,충청남도 아산시 신창면 순천향로 22,,,,,,,,본교,대학교,충남,사립,31538,Soonchunhyang University,www.sch.ac.kr/,송병국,041-530-1114,041-542-4615,,,
옥외광고-대학,109,숭실대학교,,2025. 12. 4.,서울특별시 동작구 상도로 369,,,,,,,,본교,대학교,서울,사립,6978,Soongsil University,www.ssu.ac.kr,이윤재,02-820-0114,02-828-7143,,,
옥외광고-대학,110,신라대학교,,2025. 12. 4.,부산광역시 사상구 백양대로700번길 140,,,,,,,,본교,대학교,부산,사립,46958,Silla University,www.silla.ac.kr,허남식,051-999-5000,051-999-5800,,,
옥외광고-대학,111,아신대학교,,2025. 12. 4.,경기도 양평군 옥천면 경강로 1276,,,,,,,,본교,대학교,경기,사립,12508,ACTS University,www.acts.ac.kr,정홍열,031-770-7700,031-772-5479,,,
옥외광고-대학,112,아주대학교,,2025. 12. 4.,경기도 수원시 영통구 월드컵로 206,,,,,,,,본교,대학교,경기,사립,16499,Ajou University,www.ajou.ac.kr,최기주,031-219-2114,031-213-5158,,,
옥외광고-대학,113,안양대학교,,2025. 12. 4.,경기도 안양시 만안구 삼덕로37번길 22,,,,,,,,본교,대학교,경기,사립,14028,Anyang University,www.anyang.ac.kr/main/index.do,장광수,031-467-0700,031-467-0778,,,
옥외광고-대학,114,안양대학교,,2025. 12. 4.,인천광역시 강화군 불은면 중앙로 602-14,,,,,,,,제2캠퍼스,대학교,인천,사립,23038,Anyang University,www.anyang.ac.kr/main/index.do,장광수,032-930-6000,032-930-6215,,,
옥외광고-대학,115,연세대학교,,2025. 12. 4.,서울특별시 서대문구 연세로 50,,,,,,,,본교,대학교,서울,사립,3722,Yonsei University,www.yonsei.ac.kr,윤동섭,1599-1885,02-2123-8608,,,
옥외광고-대학,116,연세대학교(미래),,2025. 12. 4.,강원특별자치도 원주시 흥업면 연세대길 1,,,,,,,,분교,대학교,강원,사립,26493,Yonsei University MIRAE Campus,mirae.yonsei.ac.kr/wj/index.do,윤동섭,033-760-2114,033-762-4332,,,
옥외광고-대학,117,영남대학교,,2025. 12. 4.,경상북도 경산시 대학로 280,,,,,,,,본교,대학교,경북,사립,38541,Yeungnam University,www.yu.ac.kr,최외출,053-810-2114,053-810-2016,,,
옥외광고-대학,118,영남신학대학교,,2025. 12. 4.,경상북도 경산시 진량읍 봉회1길 26,,,,,,,,본교,대학교,경북,사립,38451,Youngnam Theological University & Seminary,www.ytus.ac.kr,유재경,053-850-0500,053-852-9815,,,
옥외광고-대학,119,유원대학교,,2025. 12. 4.,충청북도 영동군 영동읍 대학로 310,,,,,,,,본교,대학교,충북,사립,29131,U1 University,www.U1.ac.kr,채훈관,043-740-1114,043-740-1029,,,
옥외광고-대학,120,영산선학대학교,,2025. 12. 4.,전라남도 영광군 백수읍 성지로 1357,,,,,,,,본교,대학교,전남,사립,57026,Youngsan University Of Seon Studies,www.youngsan.ac.kr,박연란,061-350-6015,061-350-6040,,,
옥외광고-대학,121,용인대학교,,2025. 12. 4.,경기도 용인시 처인구 용인대학로 134,,,,,,,,본교,대학교,경기,사립,17092,Yong In University,www.yongin.ac.kr,한진수,031-8020-3114,031-332-6479,,,
옥외광고-대학,122,우석대학교,,2025. 12. 4.,전북특별자치도 완주군 삼례읍 삼례로 443,,,,,,,,본교,대학교,전북,사립,55338,Woosuk University,www.woosuk.ac.kr,박노준,063-290-1114,063-290-1044,,,
옥외광고-대학,123,울산대학교,,2025. 12. 4.,울산광역시 남구 대학로 93,,,,,,,,본교,대학교,울산,사립,44610,University Of Ulsan,www.ulsan.ac.kr,오연천,052-277-3101,052-277-1534,,,
옥외광고-대학,124,원광대학교,,2025. 12. 4.,전북특별자치도 익산시 익산대로 460,,,,,,,,본교,대학교,전북,사립,54538,Wonkwang University,www.wku.ac.kr,박성태,063-850-5114,063-850-6666,,,
옥외광고-대학,125,위덕대학교,,2025. 12. 4.,경상북도 경주시 강동면 동해대로 261,,,,,,,,본교,대학교,경북,사립,38004,Uiduk University,www.uu.ac.kr,구동현,054-760-1096,054-760-1059,,,
옥외광고-대학,126,을지대학교,,2025. 12. 4.,대전광역시 중구 계룡로771번길 77,,,,,,,,본교,대학교,대전,사립,34824,Eulji University,www.eulji.ac.kr,홍성희,1899-0001,042-259-1539,,,
옥외광고-대학,127,을지대학교,,2025. 12. 4.,경기도 성남시 수정구 산성대로 553,,,,,,,,제2캠퍼스,대학교,경기,사립,13135,Eulji University,www.eulji.ac.kr,홍성희,031-740-7424,031-740-7469,,,
옥외광고-대학,128,이화여자대학교,,2025. 12. 4.,서울특별시 서대문구 이화여대길 52,,,,,,,,본교,대학교,서울,사립,3760,Ewha Womans University,www.ewha.ac.kr,이향숙,02-3277-2114,02-3277-3301,,,
옥외광고-대학,129,인제대학교,,2025. 12. 4.,경상남도 김해시 인제로 197,,,,,,,,본교,대학교,경남,사립,50834,Inje University,www.inje.ac.kr,전민현,055-334-7111,055-334-0712,,,
옥외광고-대학,130,인제대학교,,2025. 12. 4.,부산광역시 부산진구 복지로 75,,,,,,,,제2캠퍼스,대학교,부산,사립,47392,Inje University,www.inje.ac.kr,전민현,051-894-3421,051-895-1864,,,
옥외광고-대학,131,인천가톨릭대학교,,2025. 12. 4.,인천광역시 연수구 송도문화로120번길 20,,,,,,,,제2캠퍼스,대학교,인천,사립,21987,Incheon Catholic University,www.iccu.ac.kr,송태일,032-830-7000,032-830-7025,,,
옥외광고-대학,132,인천가톨릭대학교,,2025. 12. 4.,인천광역시 강화군 양도면 고려왕릉로 53-1,,,,,,,,본교,대학교,인천,사립,23058,Incheon Catholic University,www.iccu.ac.kr,송태일,032-930-8000,032-937-8118,,,
옥외광고-대학,133,인하대학교,,2025. 12. 4.,인천광역시 미추홀구 인하로 100,,,,,,,,본교,대학교,인천,사립,22212,Inha University,www.inha.ac.kr,조명우,032-860-7114,032-863-1333,,,
옥외광고-대학,134,장로회신학대학교,,2025. 12. 4.,서울특별시 광진구 광장로5길 25-1,,,,,,,,본교,대학교,서울,사립,4965,Presbyterian University & Theological Seminary,www.puts.ac.kr,박경수,02-450-0700,02-452-3460,,,
옥외광고-대학,135,전주대학교,,2025. 12. 4.,전북특별자치도 전주시 완산구 천잠로 303,,,,,,,,본교,대학교,전북,사립,55069,Jeonju University,www.jj.ac.kr,박진배,1577-7177,063-220-2072,,,
옥외광고-대학,136,조선대학교,,2025. 12. 4.,광주광역시 동구 조선대길 146,,,,,,,,본교,대학교,광주,사립,61452,Chosun University,www.chosun.ac.kr,김춘성,062-230-7114,062-232-8834,,,
옥외광고-대학,137,중부대학교,,2025. 12. 4.,충청남도 금산군 추부면 대학로 201,,,,,,,,본교,대학교,충남,사립,32713,Joongbu University,www.joongbu.ac.kr,이정열,041-750-6500,041-750-6060,,,
옥외광고-대학,138,중앙대학교,,2025. 12. 4.,경기도 안성시 대덕면 서동대로 4726,,,,,,,,제2캠퍼스,대학교,경기,사립,17546,Chung-Ang University,www.cau.ac.kr,박상규,031-670-3114,031-675-1390,,,
옥외광고-대학,139,중앙대학교,,2025. 12. 4.,서울특별시 동작구 흑석로 84,,,,,,,,본교,대학교,서울,사립,6974,Chung-Ang University,www.cau.ac.kr,박상규,02-820-5114,02-812-5384,,,
옥외광고-대학,140,중앙승가대학교,,2025. 12. 4.,경기도 김포시 승가로 123,,,,,,,,본교,대학교,경기,사립,10118,Joong-Ang Sangha University,admission.sangha.ac.kr,천원배,031-980-7709,031-980-7778,,,
옥외광고-대학,141,백석대학교,,2025. 12. 4.,충청남도 천안시 동남구 백석대학로 1,,,,,,,,본교,대학교,충남,사립,31065,Baekseok University,www.bu.ac.kr,송기신,041-550-9114,041-550-9113,,,
옥외광고-대학,142,청주대학교,,2025. 12. 4.,충청북도 청주시 청원구 대성로 298,,,,,,,,본교,대학교,충북,사립,28503,Cheongju University,www.cju.ac.kr,김윤배,043-229-8114,043-229-8110,,,
옥외광고-대학,143,총신대학교,,2025. 12. 4.,서울특별시 동작구 사당로 143,,,,,,,,본교,대학교,서울,사립,6988,Chongshin University,www.chongshin.ac.kr,박성규,02-3479-0200,02-593-6256,,,
옥외광고-대학,144,추계예술대학교,,2025. 12. 4.,서울특별시 서대문구 북아현로11가길 7,,,,,,,,본교,대학교,서울,사립,3762,Chugye University For The Arts,www.chugye.ac.kr,임상혁,02-362-5700,02-362-4555,,,
옥외광고-대학,145,한국침례신학대학교,,2025. 12. 4.,대전광역시 유성구 북유성대로 190,,,,,,,,본교,대학교,대전,사립,34098,Korea Baptist Theological University/Seminary,www.kbtus.ac.kr,피영민,042-828-3114,042-825-1354,,,
옥외광고-대학,146,칼빈대학교,,2025. 12. 4.,경기도 용인시 기흥구 마북로 184,,,,,,,,본교,대학교,경기,사립,16911,Calvin University,www.calvin.ac.kr,황건영,031-284-4753,031-284-4588,,,
옥외광고-대학,147,평택대학교,,2025. 12. 4.,경기도 평택시 서동대로 3825,,,,,,,,본교,대학교,경기,사립,17869,Pyeongtaek University,www.ptu.ac.kr,이동현,031-659-8114,031-659-8011,,,
옥외광고-대학,148,차의과학대학교,,2025. 12. 4.,경기도 포천시 해룡로 120,,,,,,,,본교,대학교,경기,사립,11160,CHA University,www.cha.ac.kr,서영거,1899-2010,031)543-2716,,,
옥외광고-대학,149,포항공과대학교,,2025. 12. 4.,경상북도 포항시 남구 청암로 77,,,,,,,,본교,대학교,경북,사립,37673,Pohang University of Science and Technology (POSTECH),www.postech.ac.kr,김성근,054-279-0114,054-279-2099,,,
옥외광고-대학,150,한국기술교육대학교,,2025. 12. 4.,충청남도 천안시 동남구 병천면 충절로 1600,,,,,,,,본교,대학교,충남,사립,31253,Korea University of Technology and Education,www.koreatech.ac.kr,유길상,041-560-1114,041-561-9504,,,
옥외광고-대학,151,한국성서대학교,,2025. 12. 4.,서울특별시 노원구 동일로214길 32,,,,,,,,본교,대학교,서울,사립,1757,Korean Bible University,www.bible.ac.kr,최정권,02-950-5424,070-4275-0161,,,
옥외광고-대학,152,한국외국어대학교,,2025. 12. 4.,서울특별시 동대문구 이문로 107,,,,,,,,본교,대학교,서울,사립,2450,Hankuk University Of Foreign Studies,www.hufs.ac.kr,박정운,02-2173-2114,02-960-7898,,,
옥외광고-대학,153,한국항공대학교,,2025. 12. 4.,경기도 고양시 덕양구 항공대학로 76,,,,,,,,본교,대학교,경기,사립,10540,Korea Aerospace University,www.kau.ac.kr,허희영,02-300-0114,02-3158-5769,,,
옥외광고-대학,154,한남대학교,,2025. 12. 4.,대전광역시 대덕구 한남로 70,,,,,,,,본교,대학교,대전,사립,34430,Hannam University,www.hannam.ac.kr,이광섭,042-629-7114,042-629-5874,,,
옥외광고-대학,155,한동대학교,,2025. 12. 4.,경상북도 포항시 북구 흥해읍 한동로 558,,,,,,,,본교,대학교,경북,사립,37554,Handong Global University,www.handong.edu,최도성,054-260-1111,054-260-1149,,,
옥외광고-대학,156,한라대학교,,2025. 12. 4.,강원특별자치도 원주시 흥업면 한라대길 28,,,,,,,,본교,대학교,강원,사립,26404,Halla University,www.halla.ac.kr,김응권,033-760-1114,033-762-6705,,,
옥외광고-대학,157,한림대학교,,2025. 12. 4.,강원특별자치도 춘천시 한림대학길 1,,,,,,,,본교,대학교,강원,사립,24252,Hallym University,www.hallym.ac.kr,최양희,033-248-1000,033-248-3333,,,
옥외광고-대학,158,한서대학교,,2025. 12. 4.,충청남도 서산시 해미면 한서1로 46,,,,,,,,본교,대학교,충남,사립,31962,Hanseo University,www.hanseo.ac.kr,함기선,041-660-1144,041-660-1149,,,
옥외광고-대학,159,한성대학교,,2025. 12. 4.,서울특별시 성북구 삼선교로16길 116,,,,,,,,본교,대학교,서울,사립,2876,Hansung University,www.hansung.ac.kr,이창원,02-760-4231,02-745-8943,,,
옥외광고-대학,160,한세대학교,,2025. 12. 4.,경기도 군포시 한세로 30,,,,,,,,본교,대학교,경기,사립,15852,Hansei University,www.hansei.ac.kr,백인자,031-450-5114,031-450-5124,,,
옥외광고-대학,161,한신대학교,,2025. 12. 4.,경기도 오산시 한신대길 137,,,,,,,,본교,대학교,경기,사립,18101,Hanshin University,www.hs.ac.kr,강성영,031-379-0114,031-379-0039,,,
옥외광고-대학,162,한양대학교,,2025. 12. 4.,서울특별시 성동구 왕십리로 222,,,,,,,,본교,대학교,서울,사립,4763,Hanyang University,www.hanyang.ac.kr,이기정,02-2220-0114,02-2220-0199,,,
옥외광고-대학,163,한양대학교(ERICA),,2025. 12. 4.,경기도 안산시 상록구 한양대학로 55,,,,,,,,분교,대학교,경기,사립,15588,Hanyang University Erica Campus,www.hanyang.ac.kr,이기정,031-400-5114,031-406-2809,,,
옥외광고-대학,164,서울한영대학교,,2025. 12. 4.,서울특별시 구로구 경인로 290-42,,,,,,,,본교,대학교,서울,사립,8274,Seoul Hanyoung University,shyu.ac.kr,한영훈,02-2669-2200,02-2669-2211,,,
옥외광고-대학,165,한일장신대학교,,2025. 12. 4.,전북특별자치도 완주군 상관면 왜목로 726-15,,,,,,,,본교,대학교,전북,사립,55359,Haniluniv.&Presb.Theol.Sem.,www.hanil.ac.kr,황세형,063-230-5408,063-230-5679,,,
옥외광고-대학,166,협성대학교,,2025. 12. 4.,경기도 화성시 봉담읍 최루백로 72,,,,,,,,본교,대학교,경기,사립,18330,Hyupsunguniversity,www.uhs.ac.kr,서명수,031-299-0900,031-227-3131,,,
옥외광고-대학,167,호남대학교,,2025. 12. 4.,광주광역시 광산구 호남대길 120,,,,,,,,본교,대학교,광주,사립,62399,Honam University,www.honam.ac.kr,박상철,062-940-5000,062-940-5005,,,
옥외광고-대학,168,호남신학대학교,,2025. 12. 4.,광주광역시 남구 제중로 77,,,,,,,,본교,대학교,광주,사립,61642,Honam Theological University & Seminary,www.htus.ac.kr,황민효,062-650-1552,062-675-1552,,,
옥외광고-대학,169,호서대학교,,2025. 12. 4.,충청남도 아산시 배방읍 호서로79번길 20,,,,,,,,본교,대학교,충남,사립,31499,Hoseo University,www.hoseo.ac.kr,강일구,041-540-5114,041-540-5159,,,
옥외광고-대학,170,홍익대학교,,2025. 12. 4.,서울특별시 마포구 와우산로 94,,,,,,,,본교,대학교,서울,사립,4066,Hongik University,www.hongik.ac.kr/,박상주,02-320-1114,02-320-1122,,,
옥외광고-대학,171,가톨릭꽃동네대학교,,2025. 12. 4.,충청북도 청주시 서원구 현도면 상삼길 133,,,,,,,,본교,대학교,충북,사립,28211,Catholic Kkottongnae University,www.kkot.ac.kr,황선대,043-270-0109,043-270-0120,,,
옥외광고-대학,172,남부대학교,,2025. 12. 4.,광주광역시 광산구 남부대길 1,,,,,,,,본교,대학교,광주,사립,62271,Nambu University,www.nambu.ac.kr,조준범,062-970-0001,062-972-6200,,,
옥외광고-대학,173,예원예술대학교,,2025. 12. 4.,전북특별자치도 임실군 신평면 창인로 117,,,,,,,,본교,대학교,전북,사립,55913,Yewon Arts University,www.yewon.ac.kr,고광모,063-640-7114,063-640-7773,,,
옥외광고-대학,174,예원예술대학교,,2025. 12. 4.,경기도 양주시 은현면 예원대학로 56,,,,,,,,제2캠퍼스,대학교,경기,사립,11429,Yewon Arts University,www.yewon.ac.kr,고광모,031-869-0526,031-859-8114,,,
옥외광고-대학,175,목포가톨릭대학교,,2025. 12. 4.,전라남도 목포시 영산로 697,,,,,,,,본교,대학교,전남,사립,58607,Mokpo Catholic University,www.mcu.ac.kr,윤빈호,061-280-5102,061-280-5109,,,
옥외광고-대학,176,부산장신대학교,,2025. 12. 4.,경상남도 김해시 김해대로 1894-68,,,,,,,,본교,대학교,경남,사립,50883,Busan Presbyterian University,www.bpu.ac.kr,천병석,055-320-2500,055-339-1161,,,
옥외광고-대학,177,금강대학교,,2025. 12. 4.,충청남도 논산시 상월면 상월로 522,,,,,,,,본교,대학교,충남,사립,32906,Geumgang University,www.ggu.ac.kr,차시환,041-731-3100,041-731-3109,,,
